                   Time_d	               TimeStep_d	                  Qo_m3/d	                  Qw_m3/d	                  Qg_m3/d	                 Qwi_m3/d	              PwfProd_bar	               PwfInj_bar	              PwhProd_bar	               PwhInj_bar	             QgFlare_m3/d	              QgFuel_m3/d	               QgExp_m3/d	                  Pump_MW	                   ESP_MW	              ExpCompr_MW	            TotalPower_MW	     GasEmission_tonCO2/d	  DieselEmission_tonCO2/d	   TotalEmission_tonCO2/d	       CumEmission_tonCO2	    RelEmission_kgCO2/boe
                   108.58	                     3.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1031.57	                    20.00	                   746.45	                    41.10	                  2014.09	                     0.00	                     1.15	                     0.29	                     0.00	                     1.44	                     3.79	                     8.51	                    12.30	                  1437.38	                    11.95
                   112.84	                     4.25	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1030.70	                    20.00	                   745.57	                    41.10	                  2014.09	                     0.00	                     1.15	                     0.29	                     0.00	                     1.44	                     3.79	                     8.50	                    12.30	                  1489.66	                    11.94
                   115.39	                     2.55	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1025.26	                    20.00	                   740.14	                    41.10	                  2014.09	                     0.00	                     1.14	                     0.29	                     0.00	                     1.43	                     3.79	                     8.45	                    12.25	                  1520.90	                    11.89
                   118.45	                     3.06	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1024.69	                    20.00	                   739.56	                    41.10	                  2014.09	                     0.00	                     1.14	                     0.29	                     0.00	                     1.43	                     3.79	                     8.45	                    12.24	                  1558.38	                    11.89
                   122.12	                     3.67	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1019.35	                    20.00	                   734.22	                    41.10	                  2014.09	                     0.00	                     1.13	                     0.29	                     0.00	                     1.42	                     3.79	                     8.40	                    12.19	                  1603.17	                    11.84
                   126.53	                     4.41	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1018.60	                    20.00	                   733.48	                    41.10	                  2014.09	                     0.00	                     1.13	                     0.29	                     0.00	                     1.42	                     3.79	                     8.39	                    12.19	                  1656.89	                    11.83
                   129.18	                     2.65	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1013.37	                    20.00	                   728.25	                    41.10	                  2014.09	                     0.00	                     1.12	                     0.29	                     0.00	                     1.41	                     3.79	                     8.34	                    12.14	                  1689.00	                    11.79
                   132.35	                     3.17	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1012.88	                    20.00	                   727.76	                    41.10	                  2014.09	                     0.00	                     1.12	                     0.29	                     0.00	                     1.41	                     3.79	                     8.34	                    12.13	                  1727.51	                    11.78
                   136.16	                     3.81	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1007.73	                    20.00	                   722.61	                    41.10	                  2014.09	                     0.00	                     1.11	                     0.29	                     0.00	                     1.41	                     3.79	                     8.29	                    12.09	                  1773.55	                    11.74
                   140.73	                     4.57	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1007.09	                    20.00	                   721.97	                    41.10	                  2014.09	                     0.00	                     1.11	                     0.29	                     0.00	                     1.40	                     3.79	                     8.29	                    12.08	                  1828.76	                    11.73
                   143.47	                     2.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1001.99	                    20.00	                   716.87	                    41.10	                  2014.09	                     0.00	                     1.10	                     0.29	                     0.00	                     1.40	                     3.79	                     8.24	                    12.03	                  1861.77	                    11.69
                   146.76	                     3.29	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                  1001.56	                    20.00	                   716.44	                    41.10	                  2014.09	                     0.00	                     1.10	                     0.29	                     0.00	                     1.40	                     3.79	                     8.24	                    12.03	                  1901.36	                    11.68
                   150.71	                     3.95	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   996.50	                    20.00	                   711.37	                    41.10	                  2014.09	                     0.00	                     1.10	                     0.29	                     0.00	                     1.39	                     3.79	                     8.19	                    11.98	                  1948.68	                    11.64
                   155.45	                     4.74	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   995.93	                    20.00	                   710.81	                    41.10	                  2014.09	                     0.00	                     1.10	                     0.29	                     0.00	                     1.39	                     3.79	                     8.18	                    11.98	                  2005.45	                    11.63
                   158.29	                     2.84	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   990.83	                    20.00	                   705.70	                    41.10	                  2014.09	                     0.00	                     1.09	                     0.29	                     0.00	                     1.38	                     3.79	                     8.14	                    11.93	                  2039.38	                    11.59
                   161.71	                     3.41	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   990.45	                    20.00	                   705.33	                    41.10	                  2014.09	                     0.00	                     1.09	                     0.29	                     0.00	                     1.38	                     3.79	                     8.13	                    11.93	                  2080.08	                    11.59
                   165.80	                     4.09	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   985.34	                    20.00	                   700.22	                    41.10	                  2014.09	                     0.00	                     1.08	                     0.29	                     0.00	                     1.37	                     3.79	                     8.09	                    11.88	                  2128.73	                    11.54
                   170.71	                     4.91	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   984.84	                    20.00	                   699.72	                    41.10	                  2014.09	                     0.00	                     1.08	                     0.29	                     0.00	                     1.37	                     3.79	                     8.08	                    11.88	                  2187.09	                    11.54
                   173.66	                     2.95	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   979.63	                    20.00	                   694.50	                    41.10	                  2014.09	                     0.00	                     1.07	                     0.29	                     0.00	                     1.36	                     3.79	                     8.04	                    11.83	                  2221.96	                    11.49
                   177.20	                     3.54	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   979.30	                    20.00	                   694.17	                    41.10	                  2014.09	                     0.00	                     1.07	                     0.29	                     0.00	                     1.36	                     3.79	                     8.03	                    11.83	                  2263.80	                    11.49
                   181.44	                     4.25	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   974.06	                    20.00	                   688.94	                    41.10	                  2014.09	                     0.00	                     1.06	                     0.29	                     0.00	                     1.35	                     3.79	                     7.99	                    11.78	                  2313.80	                    11.44
                   186.54	                     5.09	                  1027.60	                     0.00	                  2055.19	                  1000.00	                   278.36	                   973.62	                    20.00	                   688.50	                    41.10	                  2014.09	                     0.00	                     1.06	                     0.29	                     0.00	                     1.35	                     3.79	                     7.98	                    11.78	                  2373.79	                    11.44
                   188.07	                     1.53	                  1027.60	                     0.00	                  2055.20	                  1000.00	                   278.36	                   969.28	                    20.00	                   684.16	                    41.10	                  2014.10	                     0.00	                     1.05	                     0.29	                     0.00	                     1.35	                     3.79	                     7.94	                    11.74	                  2391.72	                    11.40
                   189.90	                     1.83	                  1027.60	                     0.00	                  2055.19	                  1000.00	                   278.36	                   969.13	                    20.00	                   684.00	                    41.10	                  2014.09	                     0.00	                     1.05	                     0.29	                     0.00	                     1.35	                     3.79	                     7.94	                    11.73	                  2413.24	                    11.40
                   192.10	                     2.20	                  1027.60	                     0.00	                  2055.21	                  1000.00	                   278.36	                   966.40	                    20.00	                   681.27	                    41.10	                  2014.10	                     0.00	                     1.05	                     0.29	                     0.00	                     1.34	                     3.79	                     7.92	                    11.71	                  2439.01	                    11.37
                   194.74	                     2.64	                  1027.59	                     0.00	                  2055.18	                  1000.00	                   278.36	                   966.18	                    20.00	                   681.06	                    41.10	                  2014.08	                     0.00	                     1.05	                     0.29	                     0.00	                     1.34	                     3.79	                     7.91	                    11.71	                  2469.93	                    11.37
                   197.91	                     3.17	                  1027.62	                     0.00	                  2055.24	                  1000.00	                   278.36	                   962.23	                    20.00	                   677.11	                    41.10	                  2014.13	                     0.00	                     1.04	                     0.29	                     0.00	                     1.34	                     3.79	                     7.88	                    11.67	                  2506.91	                    11.34
                   201.71	                     3.80	                  1027.65	                     0.00	                  2055.29	                  1000.00	                   278.36	                   959.52	                    20.00	                   674.40	                    41.11	                  2014.19	                     0.00	                     1.04	                     0.29	                     0.00	                     1.33	                     3.79	                     7.85	                    11.65	                  2551.20	                    11.31
                   206.28	                     4.56	                  1027.71	                     0.00	                  2055.43	                  1000.00	                   278.36	                   956.26	                    20.00	                   671.14	                    41.11	                  2014.32	                     0.00	                     1.03	                     0.29	                     0.00	                     1.33	                     3.79	                     7.82	                    11.62	                  2604.22	                    11.28
                   211.75	                     5.48	                  1027.87	                     0.01	                  2055.75	                  1000.00	                   278.37	                   952.33	                    20.00	                   667.21	                    41.11	                  2014.63	                     0.00	                     1.03	                     0.29	                     0.00	                     1.32	                     3.80	                     7.79	                    11.58	                  2667.64	                    11.25
                   218.32	                     6.57	                  1028.19	                     0.09	                  2056.38	                  1000.00	                   278.38	                   947.56	                    20.00	                   662.44	                    41.13	                  2015.25	                     0.00	                     1.02	                     0.29	                     0.00	                     1.31	                     3.80	                     7.74	                    11.54	                  2743.48	                    11.20
                   222.27	                     3.94	                  1027.92	                     0.22	                  2055.83	                  1000.00	                   278.38	                   944.45	                    20.00	                   659.32	                    41.12	                  2014.72	                     0.00	                     1.02	                     0.29	                     0.00	                     1.31	                     3.80	                     7.72	                    11.51	                  2788.86	                    11.18
                   227.00	                     4.73	                  1027.85	                     0.58	                  2055.69	                  1000.00	                   278.38	                   940.71	                    20.00	                   655.58	                    41.11	                  2014.58	                     0.00	                     1.01	                     0.29	                     0.00	                     1.30	                     3.79	                     7.68	                    11.48	                  2843.16	                    11.14
                   232.68	                     5.68	                  1027.00	                     1.63	                  2053.99	                  1000.00	                   278.39	                   935.88	                    20.00	                   650.76	                    41.08	                  2012.91	                     0.00	                     1.00	                     0.29	                     0.00	                     1.29	                     3.79	                     7.64	                    11.43	                  2908.06	                    11.11
                   236.08	                     3.41	                  1025.21	                     2.75	                  2050.43	                  1000.00	                   278.37	                   932.51	                    20.00	                   647.39	                    41.01	                  2009.42	                     0.00	                     1.00	                     0.29	                     0.00	                     1.29	                     3.79	                     7.61	                    11.39	                  2946.87	                    11.09
                   240.17	                     4.09	                  1022.63	                     4.93	                  2045.27	                  1000.00	                   278.36	                   928.31	                    20.00	                   643.18	                    40.91	                  2004.36	                     0.00	                     0.99	                     0.29	                     0.00	                     1.28	                     3.78	                     7.57	                    11.34	                  2993.24	                    11.07
                   242.62	                     2.45	                  1020.34	                     6.77	                  2040.68	                  1000.00	                   278.34	                   925.53	                    20.00	                   640.40	                    40.81	                  1999.86	                     0.00	                     0.99	                     0.29	                     0.00	                     1.28	                     3.77	                     7.54	                    11.31	                  3020.97	                    11.06
                   245.57	                     2.94	                  1016.79	                     9.67	                  2033.57	                  1000.00	                   278.32	                   921.95	                    20.00	                   636.83	                    40.67	                  1992.90	                     0.00	                     0.98	                     0.29	                     0.00	                     1.27	                     3.75	                     7.51	                    11.26	                  3054.12	                    11.05
                   249.10	                     3.53	                  1010.93	                    14.30	                  2021.86	                  1000.00	                   278.28	                   917.17	                    20.00	                   632.05	                    40.44	                  1981.42	                     0.00	                     0.97	                     0.29	                     0.00	                     1.27	                     3.73	                     7.46	                    11.19	                  3093.66	                    11.05
                   251.22	                     2.12	                  1007.51	                    17.80	                  2015.02	                  1000.00	                   278.28	                   914.35	                    20.00	                   629.23	                    40.30	                  1974.72	                     0.00	                     0.97	                     0.29	                     0.00	                     1.26	                     3.72	                     7.44	                    11.16	                  3117.30	                    11.05
                   253.76	                     2.54	                  1001.45	                    22.69	                  2002.90	                  1000.00	                   278.24	                   910.37	                    20.00	                   625.24	                    40.06	                  1962.84	                     0.00	                     0.96	                     0.29	                     0.00	                     1.25	                     3.70	                     7.40	                    11.10	                  3145.52	                    11.06
                   255.29	                     1.53	                   998.63	                    26.12	                  1997.26	                  1000.00	                   278.26	                   908.25	                    20.00	                   623.12	                    39.95	                  1957.32	                     0.00	                     0.96	                     0.29	                     0.00	                     1.25	                     3.69	                     7.38	                    11.07	                  3162.40	                    11.06
                   257.12	                     1.83	                   993.22	                    30.58	                  1986.44	                  1000.00	                   278.23	                   905.08	                    20.00	                   619.96	                    39.73	                  1946.71	                     0.00	                     0.96	                     0.29	                     0.00	                     1.25	                     3.67	                     7.35	                    11.02	                  3182.57	                    11.07
                   259.31	                     2.20	                   986.02	                    36.45	                  1972.05	                  1000.00	                   278.19	                   901.07	                    20.00	                   615.95	                    39.44	                  1932.61	                     0.00	                     0.95	                     0.29	                     0.00	                     1.24	                     3.64	                     7.31	                    10.95	                  3206.64	                    11.08
                   261.95	                     2.64	                   976.47	                    44.16	                  1952.95	                  1000.00	                   278.13	                   895.98	                    20.00	                   610.86	                    39.06	                  1913.89	                     0.00	                     0.94	                     0.29	                     0.00	                     1.23	                     3.61	                     7.26	                    10.87	                  3235.29	                    11.11
                   263.53	                     1.58	                   972.71	                    49.48	                  1945.42	                  1000.00	                   278.18	                   893.58	                    20.00	                   608.45	                    38.91	                  1906.51	                     0.00	                     0.94	                     0.29	                     0.00	                     1.23	                     3.59	                     7.24	                    10.83	                  3252.43	                    11.12
                   265.43	                     1.90	                   964.79	                    56.00	                  1929.57	                  1000.00	                   278.13	                   889.62	                    20.00	                   604.50	                    38.59	                  1890.98	                     0.00	                     0.93	                     0.29	                     0.00	                     1.22	                     3.56	                     7.20	                    10.77	                  3272.86	                    11.14
                   267.71	                     2.28	                   954.82	                    64.16	                  1909.63	                  1000.00	                   278.07	                   884.74	                    20.00	                   599.61	                    38.19	                  1871.44	                     0.00	                     0.92	                     0.29	                     0.00	                     1.21	                     3.53	                     7.16	                    10.68	                  3297.20	                    11.17
                   269.07	                     1.37	                   951.36	                    69.69	                  1902.73	                  1000.00	                   278.14	                   882.63	                    20.00	                   597.51	                    38.05	                  1864.67	                     0.00	                     0.92	                     0.29	                     0.00	                     1.21	                     3.51	                     7.14	                    10.65	                  3311.76	                    11.18
                   270.71	                     1.64	                   943.51	                    76.20	                  1887.03	                  1000.00	                   278.09	                   878.93	                    20.00	                   593.80	                    37.74	                  1849.29	                     0.00	                     0.91	                     0.29	                     0.00	                     1.20	                     3.48	                     7.11	                    10.59	                  3329.12	                    11.20
                   272.68	                     1.97	                   933.93	                    84.10	                  1867.87	                  1000.00	                   278.04	                   874.43	                    20.00	                   589.31	                    37.36	                  1830.51	                     0.00	                     0.91	                     0.29	                     0.00	                     1.20	                     3.45	                     7.06	                    10.51	                  3349.81	                    11.23
                   273.86	                     1.18	                   930.94	                    89.45	                  1861.87	                  1000.00	                   278.12	                   872.63	                    20.00	                   587.51	                    37.24	                  1824.64	                     0.00	                     0.91	                     0.29	                     0.00	                     1.19	                     3.44	                     7.05	                    10.49	                  3362.19	                    11.24
                   275.28	                     1.42	                   923.62	                    95.53	                  1847.24	                  1000.00	                   278.08	                   869.28	                    20.00	                   584.16	                    36.94	                  1810.30	                     0.00	                     0.90	                     0.29	                     0.00	                     1.19	                     3.41	                     7.02	                    10.43	                  3376.97	                    11.27
                   276.98	                     1.70	                   914.85	                   102.79	                  1829.70	                  1000.00	                   278.03	                   865.26	                    20.00	                   580.14	                    36.59	                  1793.11	                     0.00	                     0.89	                     0.29	                     0.00	                     1.18	                     3.38	                     6.98	                    10.36	                  3394.58	                    11.30
                   279.02	                     2.04	                   904.39	                   111.42	                  1808.77	                  1000.00	                   277.96	                   860.44	                    20.00	                   575.32	                    36.18	                  1772.60	                     0.00	                     0.89	                     0.29	                     0.00	                     1.17	                     3.34	                     6.93	                    10.27	                  3415.53	                    11.33
                   280.25	                     1.22	                   901.33	                   117.36	                  1802.67	                  1000.00	                   278.06	                   858.62	                    20.00	                   573.49	                    36.05	                  1766.62	                     0.00	                     0.88	                     0.29	                     0.00	                     1.17	                     3.33	                     6.92	                    10.25	                  3428.08	                    11.35
                   281.71	                     1.47	                   893.49	                   123.86	                  1786.97	                  1000.00	                   278.02	                   855.07	                    20.00	                   569.95	                    35.74	                  1751.23	                     0.00	                     0.88	                     0.29	                     0.00	                     1.17	                     3.30	                     6.88	                    10.18	                  3443.04	                    11.37
                   283.48	                     1.76	                   884.22	                   131.51	                  1768.45	                  1000.00	                   277.96	                   850.86	                    20.00	                   565.74	                    35.37	                  1733.08	                     0.00	                     0.87	                     0.29	                     0.00	                     1.16	                     3.26	                     6.84	                    10.11	                  3460.86	                    11.41
                   285.59	                     2.12	                   873.37	                   140.46	                  1746.73	                  1000.00	                   277.90	                   845.87	                    20.00	                   560.75	                    34.93	                  1711.80	                     0.00	                     0.86	                     0.29	                     0.00	                     1.15	                     3.22	                     6.80	                    10.02	                  3482.06	                    11.45
                   286.86	                     1.27	                   870.39	                   146.76	                  1740.78	                  1000.00	                   278.01	                   844.06	                    20.00	                   558.93	                    34.82	                  1705.96	                     0.00	                     0.86	                     0.29	                     0.00	                     1.15	                     3.21	                     6.78	                    10.00	                  3494.75	                    11.46
                   288.39	                     1.52	                   862.34	                   153.40	                  1724.67	                  1000.00	                   277.96	                   840.42	                    20.00	                   555.29	                    34.49	                  1690.18	                     0.00	                     0.86	                     0.29	                     0.00	                     1.14	                     3.18	                     6.75	                     9.93	                  3509.88	                    11.50
                   290.21	                     1.83	                   852.95	                   161.11	                  1705.90	                  1000.00	                   277.91	                   836.13	                    20.00	                   551.01	                    34.12	                  1671.78	                     0.00	                     0.85	                     0.29	                     0.00	                     1.14	                     3.15	                     6.71	                     9.86	                  3527.90	                    11.53
                   292.41	                     2.19	                   842.08	                   170.04	                  1684.17	                  1000.00	                   277.84	                   831.10	                    20.00	                   545.98	                    33.68	                  1650.48	                     0.00	                     0.84	                     0.29	                     0.00	                     1.13	                     3.11	                     6.66	                     9.77	                  3549.32	                    11.58
                   293.72	                     1.32	                   839.26	                   176.51	                  1678.52	                  1000.00	                   277.96	                   829.32	                    20.00	                   544.20	                    33.57	                  1644.95	                     0.00	                     0.84	                     0.29	                     0.00	                     1.13	                     3.10	                     6.65	                     9.75	                  3562.15	                    11.59
                   295.30	                     1.58	                   831.25	                   183.06	                  1662.50	                  1000.00	                   277.91	                   825.67	                    20.00	                   540.55	                    33.25	                  1629.25	                     0.00	                     0.83	                     0.29	                     0.00	                     1.12	                     3.07	                     6.61	                     9.68	                  3577.44	                    11.62
                   297.20	                     1.90	                   822.00	                   190.62	                  1644.00	                  1000.00	                   277.86	                   821.39	                    20.00	                   536.27	                    32.88	                  1611.12	                     0.00	                     0.83	                     0.29	                     0.00	                     1.11	                     3.03	                     6.57	                     9.61	                  3595.65	                    11.66
                   299.47	                     2.27	                   811.38	                   199.29	                  1622.75	                  1000.00	                   277.79	                   816.41	                    20.00	                   531.28	                    32.46	                  1590.30	                     0.00	                     0.82	                     0.29	                     0.00	                     1.11	                     3.00	                     6.52	                     9.52	                  3617.29	                    11.71
                   300.84	                     1.36	                   808.75	                   205.79	                  1617.51	                  1000.00	                   277.92	                   814.69	                    20.00	                   529.56	                    32.35	                  1585.16	                     0.00	                     0.82	                     0.29	                     0.00	                     1.10	                     2.99	                     6.51	                     9.50	                  3630.25	                    11.72
                   302.47	                     1.64	                   800.95	                   212.12	                  1601.90	                  1000.00	                   277.87	                   811.08	                    20.00	                   525.96	                    32.04	                  1569.87	                     0.00	                     0.81	                     0.29	                     0.00	                     1.10	                     2.96	                     6.48	                     9.43	                  3645.70	                    11.76
                   304.44	                     1.96	                   791.99	                   219.38	                  1583.99	                  1000.00	                   277.82	                   806.87	                    20.00	                   521.75	                    31.68	                  1552.31	                     0.00	                     0.80	                     0.29	                     0.00	                     1.09	                     2.92	                     6.44	                     9.36	                  3664.09	                    11.80
                   306.80	                     2.36	                   781.76	                   227.66	                  1563.51	                  1000.00	                   277.75	                   801.98	                    20.00	                   516.86	                    31.27	                  1532.24	                     0.00	                     0.80	                     0.29	                     0.00	                     1.08	                     2.89	                     6.39	                     9.28	                  3685.97	                    11.84
                   308.21	                     1.41	                   779.35	                   234.11	                  1558.69	                  1000.00	                   277.89	                   800.33	                    20.00	                   515.21	                    31.17	                  1527.52	                     0.00	                     0.79	                     0.29	                     0.00	                     1.08	                     2.88	                     6.38	                     9.26	                  3699.06	                    11.86
                   309.91	                     1.70	                   771.84	                   240.14	                  1543.67	                  1000.00	                   277.84	                   796.80	                    20.00	                   511.68	                    30.87	                  1512.80	                     0.00	                     0.79	                     0.29	                     0.00	                     1.08	                     2.85	                     6.35	                     9.20	                  3714.67	                    11.89
                   311.95	                     2.04	                   763.25	                   247.03	                  1526.50	                  1000.00	                   277.78	                   792.70	                    20.00	                   507.57	                    30.53	                  1495.97	                     0.00	                     0.78	                     0.29	                     0.00	                     1.07	                     2.82	                     6.31	                     9.12	                  3733.26	                    11.93
                   314.39	                     2.44	                   753.47	                   254.87	                  1506.95	                  1000.00	                   277.72	                   787.94	                    20.00	                   502.82	                    30.14	                  1476.81	                     0.00	                     0.77	                     0.29	                     0.00	                     1.06	                     2.78	                     6.26	                     9.04	                  3755.37	                    11.98
                   315.86	                     1.47	                   751.27	                   261.21	                  1502.53	                  1000.00	                   277.85	                   786.36	                    20.00	                   501.23	                    30.05	                  1472.48	                     0.00	                     0.77	                     0.29	                     0.00	                     1.06	                     2.77	                     6.25	                     9.03	                  3768.60	                    11.99
                   317.62	                     1.76	                   744.09	                   266.91	                  1488.18	                  1000.00	                   277.80	                   782.93	                    20.00	                   497.80	                    29.76	                  1458.41	                     0.00	                     0.77	                     0.29	                     0.00	                     1.05	                     2.75	                     6.22	                     8.97	                  3784.39	                    12.03
                   319.73	                     2.11	                   735.90	                   273.41	                  1471.80	                  1000.00	                   277.75	                   778.94	                    20.00	                   493.82	                    29.44	                  1442.37	                     0.00	                     0.76	                     0.29	                     0.00	                     1.05	                     2.72	                     6.18	                     8.90	                  3803.18	                    12.06
                   322.27	                     2.53	                   726.61	                   280.77	                  1453.21	                  1000.00	                   277.68	                   774.34	                    20.00	                   489.21	                    29.06	                  1424.15	                     0.00	                     0.75	                     0.29	                     0.00	                     1.04	                     2.68	                     6.13	                     8.82	                  3825.52	                    12.11
